speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
508,2004-04-02,Remarks,39,"The BSP challenge Finally, I would like to extend an equal challenge to my colleagues in the BSP.",0.24568413,0.008991265,0.7453247,24,0.49964052,positive
508,2004-04-02,Remarks,40,Let us help these graduates succeed in what they have been trained to do.,0.2894545,0.01080053,0.69974494,17,0.41029045,positive
508,2004-04-02,Remarks,41,"Ripe with idealism and high in morale, let us not be the cause of their disillusionment and frustration.",0.030151382,0.73276526,0.23708335,26,0.20693196,neutral
508,2004-04-02,Remarks,42,"Rather, let us become their reason for excelling and be their guidepost for success.",0.16021071,0.010293983,0.8294953,20,0.6692846,positive
508,2004-04-02,Remarks,43,Final words I look forward to speaking before the next batch of recruits of the basic security training.,0.09584166,0.013669586,0.89048874,21,0.7946471,positive
508,2004-04-02,Remarks,44,Security has always been a major concern of mine.,0.05688351,0.04261281,0.9005037,12,0.8436202,positive
508,2004-04-02,Remarks,45,And I am glad that courses like the BST help us prepare for any eventually.,0.56452686,0.009955173,0.42551795,19,-0.13900891,negative
508,2004-04-02,Remarks,46,But we are always praying that it never comes!,0.061647885,0.15881611,0.77953607,12,0.7178882,positive
508,2004-04-02,Remarks,47,"Again, my congratulations to all of you and I look forward to seeing you in the bank as you perform your duties, this time not as trainees but as bonafide members of the BSP security force.",0.72386914,0.0106955925,0.26543525,45,-0.4584339,negative
508,2004-04-02,Remarks,48,"(Note: Graduation Ceremony of Batch 4, Basic Security Training, Security, Investigation & Transport Department, April 2, 2004, Executive Business Center, BSP Complex, Manila)",0.029506542,0.02392554,0.94656795,37,0.9170614,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,0,Magandang hapon po sa inyong lahat!,0.06892848,0.028317863,0.9027537,15,0.83382523,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,1,"Once again, we have gathered together to salute those among us who exemplify the core value that we all strive for: Service excellence.",0.74624485,0.010730574,0.24302457,30,-0.50322026,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,2,"You and I know, achieving excellence is not an easy task.",0.091871865,0.029548533,0.8785796,15,0.78670776,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,3,"Excellence goes beyond competence, skill and expertise.",0.12771618,0.014246773,0.858037,11,0.7303208,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,4,"Excellence demands focus, tenacity of purpose, the passion to do better all the time.",0.17702813,0.014980218,0.80799174,21,0.6309636,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,5,"And so, fellow workers at the BSP, once again, let us honor our awardees this afternoon by giving them another well-deserved round of applause.",0.8710344,0.01377737,0.11518824,34,-0.75584614,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,6,Palakpakan po natin sila.,0.034839973,0.021376587,0.94378346,12,0.9089435,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,7,"The truth is, it would have been extremely difficult for the model departments and the model employees to achieve their level of excellence...if they did not get the support and cooperation of their colleagues and other departments.",0.081798784,0.58993614,0.32826507,45,0.24646628,neutral
509,2004-03-31,PRAISE: Excellence Beyond Expectations,8,"For that matter, it would be impossible for BSP to establish...and maintain...a solid reputation for excellence if only a handful of departments were turning in exemplary performance.",0.679556,0.037814457,0.28262952,40,-0.3969265,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,9,"Clearly, model employees and departments receive the support and cooperation they needed.",0.48365572,0.011966249,0.504378,16,0.0207223,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,10,"Working as a team, we accomplish our goals together.",0.26355597,0.0109154675,0.7255286,13,0.46197262,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,11,"On behalf of the members of the monetary board therefore, I thank all the departments and offices of the Bangko Sentral ng Pilipinas!",0.3317648,0.017904395,0.6503308,31,0.318566,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,12,"The truth is, we all deserve praise....you and I... all of us who work at the Bangko Sentral ng Pilipinas.",0.27429816,0.014955394,0.7107464,36,0.43644825,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,13,"Whether you are a bank examiner, a FOREX trader, a security personnel, a lawyer, a museum guide, a cashier, an economic analyst, a receptionist, a museum guide, a director, a member of the Monetary Board...whatever it is that we do....we helped BSP establish a solid reputation for excellence.",0.70091885,0.010879632,0.28820154,73,-0.4127173,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,14,"And so, let us all give a round of applause to all BSPers.",0.38328484,0.012959119,0.60375607,18,0.22047123,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,15,Unahin po natin ang lahat ng BSPers who have since retired and moved on - Palakpakan po natin sila.,0.03456836,0.050838333,0.91459334,31,0.88002497,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,16,"This time, let us give ourselves a well-deserved round of applause.",0.35458162,0.01325459,0.6321638,17,0.2775822,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,17,"Indeed, ours is a champion team.",0.7702949,0.010186761,0.2195183,10,-0.5507766,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,18,"But you and I know, there are still many areas we have to improve on here at the BSP so that we can rightfully claim a world-class status.",0.6327199,0.009846306,0.35743386,36,-0.27528602,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,19,"Besides, excellence has no finish line.",0.039810095,0.14900686,0.8111831,10,0.771373,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,20,BSP will continue to need the support and cooperation of everyone to work well individually and collectively.,0.7735079,0.0076226736,0.21886943,21,-0.55463845,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,21,"As team members...as members of committees, as members of team BSP.",0.04621753,0.014466871,0.9393156,20,0.8930981,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,22,BSP needs us to do our work well...in a consistently excellent manner....so that together we achieve and sustain our vision of BSP as a world-class monetary authority.,0.90047663,0.009938218,0.089585185,43,-0.81089145,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,23,"Having said that, we should not miss the opportunity to say thank you to all those who worked long and hard on the selection of our 2002 awardees.",0.717959,0.014410975,0.26763007,33,-0.45032892,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,24,"Obviously, theirs was a most difficult task.",0.02762407,0.75509304,0.21728289,11,0.18965882,neutral
509,2004-03-31,PRAISE: Excellence Beyond Expectations,25,"As in any major undertaking, there were differences in opinion that led to long and serious discussions.",0.2560779,0.109075196,0.6348469,21,0.37876904,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,26,"Nevertheless, the professionals that they are, they all came through.",0.31316227,0.014146734,0.672691,15,0.35952872,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,27,So here we are.,0.078838274,0.02777102,0.8933907,7,0.8145524,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,28,Let us therefore give a round of applause to all those who worked for our praise awards!,0.28499034,0.01406076,0.70094895,20,0.4159586,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,29,"Ladies and gentlemen, awards program such as praise are important.",0.066170186,0.016579067,0.9172507,14,0.85108054,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,30,They are landmarks.,0.054575536,0.030686226,0.91473824,6,0.8601627,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,31,"They inspire us to raise the bar, each time a milestone is accomplished.",0.25084564,0.011190724,0.7379636,17,0.48711798,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,32,It makes us excel beyond expectations.,0.8260163,0.012742941,0.16124067,9,-0.6647756,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,33,I hope therefore that all of us will continue to help make praise a successful program within BSP.,0.8528249,0.0073951166,0.13977991,22,-0.713045,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,34,"Together, let us subject our praise program to constant improvement and fine-tuning so that it can serve as model for other institutions to follow.",0.54123396,0.0087934425,0.44997263,30,-0.09126133,negative
509,2004-03-31,PRAISE: Excellence Beyond Expectations,35,Ladies and gentlemen of the BSP....,0.055415947,0.016666522,0.9279175,13,0.87250155,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,36,I am already looking forward to the 2003 PRAISE awards.,0.26776153,0.014918763,0.71731967,13,0.44955814,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,37,Marami pong salamat sa inyong lahat!,0.06451269,0.027513769,0.90797347,16,0.8434608,positive
509,2004-03-31,PRAISE: Excellence Beyond Expectations,38,"(Note: Awarding Ceremonies for PRAISE 2002, Bangko Sentral ng Pilipinas, March 31, 2004, BSP Assembly Hall, Malate, Manila)",0.05558824,0.016866487,0.92754537,35,0.8719571,positive
510,2004-03-30,Response,0,"I would like to thank the Board of Directors, the management and members of the International Association of Business Communications or IABC for this unique award in Excellence in Communication Leadership.",0.81673044,0.009770566,0.17349905,36,-0.6432314,negative
510,2004-03-30,Response,1,"As Governor of the Bangko Sentral ng Pilipinas, I don't get this kind of citation too often.",0.034983672,0.09498779,0.87002856,27,0.83504486,positive
510,2004-03-30,Response,2,"I also find much meaning in this award because communications is one aspect of business that is so easy to take for granted, particularly when things are going well for us.",0.21774459,0.0103747705,0.7718807,35,0.5541361,positive
510,2004-03-30,Response,3,"In this day and age, when our country enjoys a very free press; when conjectures, posturing and grandstanding on economic and business matters come to fore from politicians or from men or women on the street, I constantly remind myself that I shouldn't judge their competence nor the lack of it.",0.049085863,0.0761583,0.8747558,63,0.82566994,positive
510,2004-03-30,Response,4,"Instead, I see it as an opportunity to gauge the public's ability to properly absorb issues or matters that we in the BSP need to be able to educate the public about.",0.42322102,0.0090720635,0.5677069,39,0.14448586,positive
510,2004-03-30,Response,5,"This way, we are able to respond accordingly with either policy moves or appropriate explanations.",0.15122096,0.0110457055,0.83773327,19,0.6865123,positive
510,2004-03-30,Response,6,"My openness, my accessibility for comments, the BSP's switch to inflation targeting and the Monetary Board's pro-active approach to communicating our policies, more importantly, the reasons behind them, lead to one ultimate objective: the duty to educate our public of the dynamics of monetary and financial management.",0.14574121,0.011605842,0.8426529,64,0.6969117,positive
510,2004-03-30,Response,7,This all boils down to eliciting responses that we require in helping build a healthy economic environment.,0.096091084,0.014834442,0.8890745,23,0.7929834,positive
510,2004-03-30,Response,8,"We at the BSP are duty bound to improve the lives of our countrymen by keeping inflation at its lowest, and providing stability to financial markets so that businesses can flourish and grow.",0.7759084,0.011525454,0.21256606,39,-0.56334233,negative
510,2004-03-30,Response,9,"This is our mandate, even if in the course of performing our tasks, we would have to deal with speculative activity brought about by non-economic factors.",0.08111569,0.11978343,0.7991009,33,0.71798515,positive
510,2004-03-30,Response,10,"Modesty aside, the BSP and the National Government have worked hand in hand to keep inflation and interest rates at their currently low levels.",0.7537118,0.06312625,0.18316194,30,-0.57054985,negative
510,2004-03-30,Response,11,"No, they don't just happen.",0.034276675,0.09849329,0.86723006,11,0.8329534,positive
510,2004-03-30,Response,12,"In fact, they require deliberate moves over a two-year horizon to get where they are.",0.042035967,0.048022445,0.9099416,21,0.8679056,positive
510,2004-03-30,Response,13,"Yes, you heard that right: Two years--that's how far ahead we need to think, and to act.",0.08821289,0.024782393,0.8870047,28,0.79879177,positive
510,2004-03-30,Response,14,"However, much more needs to be done to bring the message down to Juan Dela Cruz; for him to appreciate that something is being done to address his yearning for a better life ahead.",0.8023995,0.01040699,0.18719348,40,-0.615206,negative
510,2004-03-30,Response,15,But the BSP can't do this alone.,0.040732604,0.08946345,0.86980397,13,0.82907134,positive
510,2004-03-30,Response,16,"We need your cooperation in highlighting our achievements because we need to build on them to restore confidence in ourselves, and our investors.",0.8557571,0.008777701,0.13546515,27,-0.720292,negative
510,2004-03-30,Response,17,"Mind you, brooding on items we can't have as a nation, instead of counting our blessings ain't gonna help any.",0.04825195,0.66663384,0.28511426,29,0.2368623,neutral
510,2004-03-30,Response,18,"So, I pose this challenge to you: Help us create a more positive business environment through positive and constructive communication.",0.6491174,0.009845974,0.34103662,25,-0.3080808,negative
510,2004-03-30,Response,19,"Regardless of politics, this nation must move forward.",0.16272981,0.012602165,0.824668,12,0.6619382,positive
510,2004-03-30,Response,20,We have only to gain and grow further from such a move.,0.597166,0.011135174,0.39169878,15,-0.20546722,negative
510,2004-03-30,Response,21,Thank you very much again for this prestigious award.,0.7024957,0.014049907,0.2834544,12,-0.4190413,negative
510,2004-03-30,Response,22,"(Note: Gold Quill Awards Ceremonies, International Association of Business Communications, March 30, 2004, Shangri-La Hotel, Makati City)",0.06768082,0.017939657,0.9143795,33,0.84669864,positive
511,2004-03-29,Closing Remarks,0,Our meeting this afternoon is a very important one.,0.10248639,0.019374348,0.8781392,12,0.7756528,positive
511,2004-03-29,Closing Remarks,1,We are honoring our Congressional leaders who have skillfully shepherded through Congress very important pieces of legislation that are highly critical to the development of the domestic capital market and the modernization of our financial system.,0.77551216,0.010253497,0.21423434,41,-0.5612778,negative
511,2004-03-29,Closing Remarks,2,"Rising above the din and noise of the political season, our Congressional leaders have worked hard and showed remarkable vision, tenacity and statesmanship in getting these complex tasks done that have put the country firmly back on track on the path of financial reform.",0.8999559,0.014569847,0.08547426,52,-0.8144817,negative
511,2004-03-29,Closing Remarks,3,We are keenly looking forward to their continuing efforts to follow through with other important legislative initiatives that Chit Manabat mentioned earlier.,0.8928669,0.010728959,0.09640408,28,-0.79646283,negative
511,2004-03-29,Closing Remarks,4,"The Bangko Sentral ng Pilipinas has a vital interest in seeing to the health not just of the banking system, but also of the broader financial system including the local equity and debt markets.",0.2010377,0.009923407,0.78903884,42,0.58800113,positive
511,2004-03-29,Closing Remarks,5,We need all of these components working together efficiently to have a truly robust system that not only effectively responds to the full range of financial services needs but is also resilient to various external shocks that every so often hit any economy.,0.83473104,0.008823308,0.15644558,48,-0.6782855,negative
511,2004-03-29,Closing Remarks,6,Our banking system will also operate more smoothly and more safely in the presence of deep capital markets.,0.8010972,0.007827052,0.1910757,21,-0.61002153,negative
511,2004-03-29,Closing Remarks,7,This is a point that has been emphatically made by Mr.. Alan Greenspan in trying to explain the remarkable resiliency of the U.S. banking and financial system.,0.17897297,0.01881694,0.80221015,40,0.6232372,positive
511,2004-03-29,Closing Remarks,8,The Bangko Sentral is strongly committed to supporting and implementing the reform initiatives of congress.,0.80179423,0.009562775,0.1886429,20,-0.6131513,negative
511,2004-03-29,Closing Remarks,9,"We have been doing our best to faithfully implement the General Banking Act of 2000, the Anti-Money Laundering Act, the SPV Act and other important laws.",0.42342335,0.012480199,0.56409645,35,0.1406731,positive
511,2004-03-29,Closing Remarks,10,You can count on us to do our share for the new laws that have been recently enacted.,0.39761123,0.009848937,0.5925398,21,0.19492856,positive
511,2004-03-29,Closing Remarks,11,I am also happy to highlight the excellent working relationships we have established and nurtured with other financial regulators particularly the Securities and Exchange Commission and the Office of the Insurance Commission.,0.8705942,0.0092105605,0.12019522,37,-0.750399,negative
511,2004-03-29,Closing Remarks,12,We believe that this cooperation is essential if we are to effectively discharge our duties.,0.7302522,0.01114376,0.2586041,18,-0.4716481,negative
511,2004-03-29,Closing Remarks,13,Many of the reforms have cross-cutting effects that overlap our defined jurisdictions.,0.17778428,0.012662824,0.8095529,17,0.63176864,positive
511,2004-03-29,Closing Remarks,14,"And many of our regulated entities whether as individual entities or conglomerates, operate in multiple financial markets.",0.022995198,0.028671175,0.94833356,22,0.9253384,positive
511,2004-03-29,Closing Remarks,15,We hope to cement these relationships going forward so that we will be better able to respond to the needs of the industry as well as to the expectations of the general public for world class financial services.,0.8994552,0.0092778485,0.09126698,41,-0.8081882,negative
511,2004-03-29,Closing Remarks,16,"I believe we should keep the momentum going on our partnership--Congress, the private sector, and the regulators--in advancing the financial reform agenda that is focused on promoting the long-term interest of our economy.",0.7384071,0.008586921,0.25300595,46,-0.48540112,negative
511,2004-03-29,Closing Remarks,17,The challenges ahead are still many but I am confident that the spirit of cooperation toward our common purpose will lead us to success.,0.91131747,0.011389963,0.077292584,27,-0.8340249,negative
511,2004-03-29,Closing Remarks,18,"Lastly, the Bangko Sentral believes in the mission of the capital market development council, and shall remain a strong supporter of and an active participant in the council.",0.5260951,0.009220048,0.46468484,35,-0.06141025,negative
511,2004-03-29,Closing Remarks,19,"Thank you and ""Mabuhay ang Pilipinas"".",0.67005163,0.013708385,0.31624,15,-0.35381162,negative
511,2004-03-29,Closing Remarks,20,"(Note: Appreciation Lunch, Capital Market Development Council, March 29, 2004, Inter-Continental Hotel, Makati City)",0.03238854,0.028922828,0.93868864,28,0.90630007,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,0,"Distinguished officers and members of the Trust Officers Association of the Philippines, fellow professionals.",0.09996426,0.011102988,0.8889327,18,0.78896844,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,1,Ladies and gentlemen: good evening.,0.16621396,0.02011461,0.8136714,9,0.6474575,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,2,It is an honor and a pleasure for me to speak before you tonight on the occasion of your General Membership meeting.,0.2360488,0.013371605,0.75057966,25,0.51453084,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,3,I value this opportunity because TOAP has always stood at the vanguard of developing a robust asset management industry and of providing other trusted agency services to complement the normal menu of banking services.,0.8782394,0.0073049003,0.1144557,38,-0.7637837,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,4,"You are therefore a vital partner in your own right in helping us build a deeper, more complete, more versatile, more resilient and more efficient financial system.",0.845755,0.007925947,0.14631908,35,-0.6994359,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,5,The reform agenda Let me share with you our agenda for promoting comprehensive financial system reform.,0.13762628,0.009862164,0.85251164,19,0.71488535,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,6,"As the government agency mandated by law to supervise the banking system, the Bangko Sentral ng Pilipinas is deeply committed to its reform.",0.2672486,0.009602785,0.7231487,31,0.4559001,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,7,"But I believe we will be too myopic, and ultimately ineffective, if we ignore the condition of the broader financial system in which it is embedded.",0.014209162,0.90711355,0.07867729,33,0.06446813,neutral
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,8,It is pointless to build an elegant living room when the house as a whole remains rickety and decrepit.,0.012919983,0.84825474,0.13882534,25,0.12590536,neutral
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,9,Bangko Sentral has vital interest in the full development of the domestic capital market particularly the very underdeveloped debt market.,0.5677887,0.009161749,0.42304957,28,-0.14473915,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,10,"First, it will stimulate domestic savings by broadening investment opportunities and by allowing better portfolio diversification.",0.9221461,0.009548826,0.06830506,22,-0.853841,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,11,"Second, it will improve the intermediation of domestic savings and attract foreign investors.",0.903355,0.007785558,0.08885941,19,-0.81449556,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,12,"Third, it will promote the resilience of the financial system by having an alternative pillar to cushion against external shocks, contagion and possible reduced access to international capital markets.",0.58949435,0.03466599,0.37583962,38,-0.21365473,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,13,"As Alan Greenspan has pointed out, the presence of a deep domestic capital market is a major reason why the united states is able to quickly contain and recover from banking crises.",0.84838325,0.018035425,0.1335814,37,-0.71480185,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,14,"Fourth, it will enable monetary policy to operate more efficiently by providing us with more market-based tools to fine-tune economic activity and maintain price stability.",0.7999663,0.008278182,0.19175555,33,-0.60821074,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,15,A well-functioning domestic capital market will also contribute to a more robust banking system by providing healthy competition that is essential for effective market discipline.,0.86107165,0.007601605,0.13132678,30,-0.72974485,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,16,"At the same time, it will provide banks with business opportunities as investors and asset managers, as issuers, as underwriters and arrangers, as guarantors, as market-makers and as agents, custodians, and registries.",0.18792239,0.0076657794,0.80441177,54,0.6164894,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,17,The case for capital market development is very compelling indeed and our inability in the past to make it happen is therefore so frustrating.,0.014566131,0.9443472,0.04108666,27,0.026520528,neutral
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,18,I think we have largely allowed the myriad problems to immobilize us into inaction.,0.053200517,0.66486067,0.2819388,21,0.22873828,neutral
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,19,The time has now come to break free from that inertia.,0.17821632,0.030993363,0.7907903,16,0.612574,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,20,BSP initiatives Bangko Sentral is taking action across a broad front based on interlocking and complementary reforms to finally jump-start the domestic capital market.,0.84977144,0.007910142,0.14231843,34,-0.707453,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,21,"By working in close partnership with other government agencies and the private sector, I am convinced that we will finally succeed.",0.8988002,0.009756973,0.09144288,25,-0.8073573,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,22,"At Bangko Sentral, our basic contribution is the control of inflation as the foundation for macroeconomic stability which in turn is a critical pre-condition to a healthy capital market.",0.32685238,0.009895097,0.6632525,38,0.3364001,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,23,Average inflation in 2003 has been cut to just 3.1 percent and the prospects for maintaining the low inflation environment are quite good.,0.7739716,0.19581296,0.03021534,28,-0.7437563,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,24,"Naturally, lower inflation has led to lower interest rates which has created a conducive environment, and indeed a demand, for a bond market.",0.8536836,0.026445188,0.119871296,32,-0.7338123,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,25,But we realize that achieving price stability is not enough.,0.06787604,0.14805217,0.78407174,13,0.7161957,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,26,"Thus, we are taking parallel action on other key fronts.",0.24844167,0.01363871,0.73791957,14,0.4894779,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,27,We are championing better corporate governance and financial transparency so that investors will have more confidence in placing their funds and have more reliable financial information to guide their judgments.,0.68956447,0.009893307,0.3005422,34,-0.38902226,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,28,Our natural starting point has been the banking system where such reform is sorely needed and where we have direct influence.,0.15962371,0.013355428,0.8270208,25,0.66739714,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,29,But the impact goes well beyond that as banks themselves enforce better standards of governance in their corporate clients that prepare them for the capital market.,0.38788795,0.0135090165,0.59860295,29,0.210715,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,30,"In the same vein, we are demanding higher standards of conduct from external auditors so that reliable financial statements can be properly enforced.",0.5196738,0.017315714,0.46301046,28,-0.056663364,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,31,We are complementing the governance initiative by developing a program to promote improved financial literacy so that investors can impose proper discipline.,0.814096,0.0073775295,0.17852645,26,-0.6355695,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,32,We have also tightened prudential and risk management standards.,0.17834015,0.52354556,0.2981143,14,0.11977415,neutral
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,33,This will definitely strengthen the banking system but it will also stimulate in the process the potential supply of debt issues in the capital market as banks adjust to the new arrangements.,0.91743326,0.011502496,0.07106416,35,-0.8463691,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,34,"In particular, tougher risk management guidelines have compelled banks to issue tier 2 instruments and consider other long-term debt instruments, including LTNCDs and senior notes.",0.035731915,0.80827737,0.15599073,35,0.12025882,neutral
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,35,"Moreover, in quick succession we are issuing tougher standards on the management of large exposures, on single borrowers limits, and on DOSRI lending.",0.0783393,0.039996702,0.881664,33,0.8033247,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,36,These will likely spur corporate borrowers to diversify their funding sources beyond the usual friendly banks and in the direction of the capital market.,0.90754104,0.009746234,0.08271262,29,-0.8248284,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,37,But not all regulatory initiatives have been towards tightening.,0.10087711,0.030716939,0.868406,12,0.7675289,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,38,We have also introduced changes to remove obstacles to capital market development and create opportunities for banks with respect to capital market related business.,0.8044717,0.008134811,0.18739347,27,-0.6170782,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,39,These include selective lowering of reserve requirements for repo transactions that meet certain standards as well as for other financial products.,0.07878441,0.06496278,0.85625273,25,0.7774683,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,40,"Over the medium-term, we hope to effect a phased generalized lowering of reserve requirements to be more competitive with low reserve requirement regimes found in most other countries.",0.9053228,0.011048348,0.08362882,34,-0.82169396,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,41,We have likewise supported the creation of new and innovative financial instruments including derivatives products under appropriate regulatory arrangements.,0.87225074,0.007950313,0.11979893,22,-0.7524518,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,42,I'd like to make special mention at this point our joint initiative with TOAP to reform the Common Trust Fund (CTF) and replace it with a better product called the Unit Investment Trust Fund (UITF).,0.15168294,0.010632774,0.8376843,47,0.6860013,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,43,"It will be better in the sense that it will more realistically reflect underlying market values so that investors will be properly guided and trust departments, acting with full independence from their bank proper, will more effectively avoid any residual risks arising from misunderstandings with customers on the nature of their investments.",0.6108726,0.0120219905,0.37710539,59,-0.23376724,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,44,"On the other hand, as a true investment product, UITF will not be subject to regulations as if it is a deposit product.",0.027991187,0.03256746,0.93944144,29,0.91145027,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,45,"Once this pilot initiative is adopted and implemented, we can work together to improve other trust products.",0.77387553,0.0076062386,0.21851815,21,-0.5553574,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,46,"As institutional fund managers, trust departments of banks have a very important role to play in developing the domestic capital market.",0.14789829,0.008600808,0.8435009,25,0.69560266,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,47,We will be needing your experienced and steady hand in promoting order and depth in the market.,0.74173516,0.009322432,0.2489424,20,-0.49279276,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,48,"You will also provide the vital link that will allow retail investors, ordinary citizens, to reap the full benefits of access to the capital market.",0.67283785,0.008444607,0.3187176,31,-0.35412025,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,49,You will also note that we have been enforcing more stringently mark-to-market regulations and looking at their further strengthening.,0.50844824,0.1447966,0.34675512,27,-0.16169313,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,50,Our aim is not just to improve financial transparency but also to promote more active secondary market trading.,0.67353666,0.009778521,0.31668484,21,-0.35685182,negative
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,51,Other related initiatives include the nurturing of domestic credit rating agencies.,0.21424305,0.0074930675,0.77826387,15,0.5640208,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,52,"Already we have recognized one, Philratings, and we will likely recognize a second one in the near future.",0.21344212,0.011095897,0.7754619,25,0.5620198,positive
512,2004-03-22,Banking Reforms and the Development of the Domestic Capital Market,53,We attach high priority to the objective credit opinion that independent credit rating agencies can provide.,0.12091185,0.00946801,0.86962014,19,0.7487083,positive
